id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang
train-326	/path/to/datasets/conll04/audio/train/train-326.wav:0:57040	3565	57040	<triplet> Elizabeth. <subj> North Carolina <obj> Live_In	0	en
train-327	/path/to/datasets/conll04/audio/train/train-327.wav:0:105338	6583	105338	<triplet> Casablanca <subj> Morocco <obj> Located_In	0	en
train-328	/path/to/datasets/conll04/audio/train/train-328.wav:0:135431	8464	135431	<triplet> Dean Falk <subj> State University of New York <obj> Work_For <subj> Albany <obj> Live_In <triplet> State University of New York <subj> Albany <obj> OrgBased_In	0	en
train-329	/path/to/datasets/conll04/audio/train/train-329.wav:0:36607	2287	36607	<triplet> BAYONNE <subj> France <obj> Located_In	0	en
train-330	/path/to/datasets/conll04/audio/train/train-330.wav:0:109796	6862	109796	<triplet> Grover Hartt III <subj> IRS. <obj> Work_For	0	en
train-331	/path/to/datasets/conll04/audio/train/train-331.wav:0:138403	8650	138403	<triplet> Joseph Smith Jr. <subj> Sharon , Vt <obj> Live_In	0	en
train-332	/path/to/datasets/conll04/audio/train/train-332.wav:0:38836	2427	38836	<triplet> Radio Rebelde Network <subj> Havana <obj> OrgBased_In	0	en
train-333	/path/to/datasets/conll04/audio/train/train-333.wav:0:38464	2404	38464	<triplet> CARACAS <subj> Venezuela <obj> Located_In	0	en
train-334	/path/to/datasets/conll04/audio/train/train-334.wav:0:367259	22953	367259	<triplet> Franjo Tudjman <subj> Croatia <obj> Live_In	0	en
train-335	/path/to/datasets/conll04/audio/train/train-335.wav:0:159951	9996	159951	<triplet> SUEDDEUTSCHE ZEITUNG <subj> Munich <obj> OrgBased_In	0	en
train-336	/path/to/datasets/conll04/audio/train/train-336.wav:0:146576	9161	146576	<triplet> Ulysses S. Grant <subj> Point Pleasant , Ohio <obj> Live_In	0	en
train-337	/path/to/datasets/conll04/audio/train/train-337.wav:0:68186	4261	68186	<triplet> Samih al-Sa 'id <subj> Asyut <obj> Live_In	0	en
train-338	/path/to/datasets/conll04/audio/train/train-338.wav:0:127629	7976	127629	<triplet> Mary Campbell <subj> Clover Town Council <obj> Work_For	0	en
train-339	/path/to/datasets/conll04/audio/train/train-339.wav:0:92706	5794	92706	<triplet> Harry Reasoner <subj> Iowa <obj> Live_In	0	en
train-340	/path/to/datasets/conll04/audio/train/train-340.wav:0:252831	15801	252831	<triplet> Antonio Vasquez Ochoa <subj> John Walker <obj> Kill <subj> Alberto Radelat <obj> Kill	0	en
train-341	/path/to/datasets/conll04/audio/train/train-341.wav:0:154378	9648	154378	<triplet> Port Nolloth <subj> South Africa <obj> Located_In	0	en
train-342	/path/to/datasets/conll04/audio/train/train-342.wav:0:179642	11227	179642	<triplet> SAPA <subj> Johannesburg <obj> OrgBased_In	0	en
train-343	/path/to/datasets/conll04/audio/train/train-343.wav:0:248744	15546	248744	<triplet> Van Buren <subj> Kinderhook <obj> Live_In	0	en
train-344	/path/to/datasets/conll04/audio/train/train-344.wav:0:156236	9764	156236	<triplet> Roland Dumas <subj> France. <obj> Live_In	0	en
train-345	/path/to/datasets/conll04/audio/train/train-345.wav:0:118713	7419	118713	<triplet> Lee Harvey Oswald <subj> President Kennedy <obj> Kill	0	en
train-346	/path/to/datasets/conll04/audio/train/train-346.wav:0:262119	16382	262119	<triplet> David Leahy <subj> Dade County <obj> Live_In	0	en
train-347	/path/to/datasets/conll04/audio/train/train-347.wav:0:122428	7651	122428	<triplet> John Wilkes Booth <subj> Lincoln <obj> Kill	0	en
train-348	/path/to/datasets/conll04/audio/train/train-348.wav:0:45152	2822	45152	<triplet> BUENOS AIRES <subj> Argentina <obj> Located_In	0	en
train-349	/path/to/datasets/conll04/audio/train/train-349.wav:0:291469	18216	291469	<triplet> George Lucas <subj> Modesto <obj> Live_In <triplet> McHenry Avenue <subj> California <obj> Located_In	0	en
train-350	/path/to/datasets/conll04/audio/train/train-350.wav:0:79331	4958	79331	<triplet> Lee Mitgang <subj> AP <obj> Work_For	0	en
train-351	/path/to/datasets/conll04/audio/train/train-351.wav:0:242428	15151	242428	<triplet> Texas Department of Agriculture <subj> Texas <obj> OrgBased_In <triplet> Jim Hightower <subj> Texas Department of Agriculture <obj> Work_For <subj> Texas <obj> Live_In	0	en
train-352	/path/to/datasets/conll04/audio/train/train-352.wav:0:399581	24973	399581	<triplet> Pearl Harbor <subj> Hawaii <obj> Located_In	0	en
train-353	/path/to/datasets/conll04/audio/train/train-353.wav:0:143233	8952	143233	<triplet> James Earl Ray <subj> Martin Luther King Jr. <obj> Kill	0	en
train-354	/path/to/datasets/conll04/audio/train/train-354.wav:0:349054	21815	349054	<triplet> Oliver North. <subj> National Security Council <obj> Work_For	0	en
train-355	/path/to/datasets/conll04/audio/train/train-355.wav:0:229054	14315	229054	<triplet> Cesar Augusto Morones Servin <subj> CEO <obj> Work_For	0	en
train-356	/path/to/datasets/conll04/audio/train/train-356.wav:0:161809	10113	161809	<triplet> Sirhan <subj> Kennedy <obj> Kill	0	en
train-357	/path/to/datasets/conll04/audio/train/train-357.wav:0:134316	8394	134316	<triplet> John Tyler <subj> Charles City County , Va <obj> Live_In	0	en
train-358	/path/to/datasets/conll04/audio/train/train-358.wav:0:199331	12458	199331	<triplet> Diana Mondino <subj> Argentine Center for Macroeconomic Studies <obj> Work_For	0	en
train-359	/path/to/datasets/conll04/audio/train/train-359.wav:0:271778	16986	271778	<triplet> Rutherford B. Hayes <subj> Delaware , Ohio <obj> Live_In	0	en
train-360	/path/to/datasets/conll04/audio/train/train-360.wav:0:28805	1800	28805	<triplet> PRAVDA <subj> Moscow <obj> OrgBased_In	0	en
train-361	/path/to/datasets/conll04/audio/train/train-361.wav:0:278094	17380	278094	<triplet> Minox <subj> West Germany <obj> OrgBased_In <triplet> Leica <subj> West Germany <obj> OrgBased_In <triplet> Rollei <subj> West Germany <obj> OrgBased_In	0	en
train-362	/path/to/datasets/conll04/audio/train/train-362.wav:0:191530	11970	191530	<triplet> Igor Khmelnov <subj> Pacific Fleet <obj> Work_For	0	en
train-363	/path/to/datasets/conll04/audio/train/train-363.wav:0:169239	10577	169239	<triplet> Sirhan <subj> Sen. Robert Kennedy <obj> Kill	0	en
train-364	/path/to/datasets/conll04/audio/train/train-364.wav:0:309673	19354	309673	<triplet> National Assembly <subj> Uruguay <obj> OrgBased_In	0	en
train-365	/path/to/datasets/conll04/audio/train/train-365.wav:0:186329	11645	186329	<triplet> Berlusconi <subj> Freedom Alliance <obj> Work_For	0	en
train-366	/path/to/datasets/conll04/audio/train/train-366.wav:0:133945	8371	133945	<triplet> Richard Pavese <subj> Tempe <obj> Live_In	0	en
train-367	/path/to/datasets/conll04/audio/train/train-367.wav:0:203047	12690	203047	<triplet> Richard P. Kusserow <subj> Health and Human Services <obj> Work_For	0	en
train-368	/path/to/datasets/conll04/audio/train/train-368.wav:0:250230	15639	250230	<triplet> Derwinski <subj> House Foreign Affairs subcommittee <obj> Work_For	0	en
train-369	/path/to/datasets/conll04/audio/train/train-369.wav:0:279580	17473	279580	<triplet> Andres Vega Cedeno <subj> Panama City <obj> Live_In <triplet> Felipe Cano <subj> San Miguelito <obj> Live_In	0	en
train-370	/path/to/datasets/conll04/audio/train/train-370.wav:0:251345	15709	251345	<triplet> Pinedale <subj> New Mexico <obj> Located_In	0	en
train-371	/path/to/datasets/conll04/audio/train/train-371.wav:0:224596	14037	224596	<triplet> Sirhan Sirhan <subj> Sen. Robert F. Kennedy <obj> Kill <subj> Kennedy <obj> Kill	0	en
train-372	/path/to/datasets/conll04/audio/train/train-372.wav:0:108310	6769	108310	<triplet> THE HINDU <subj> Madras <obj> OrgBased_In	0	en
train-373	/path/to/datasets/conll04/audio/train/train-373.wav:0:130601	8162	130601	<triplet> Lenin Shipyard <subj> Gdansk <obj> Located_In <triplet> Walesa <subj> Solidarity <obj> Work_For	0	en
train-374	/path/to/datasets/conll04/audio/train/train-374.wav:0:117598	7349	117598	<triplet> Salida <subj> Colorado <obj> Located_In <triplet> Gunnison <subj> Colorado <obj> Located_In	0	en
train-375	/path/to/datasets/conll04/audio/train/train-375.wav:0:273265	17079	273265	<triplet> Sanders <subj> CBOT <obj> Work_For <triplet> Daniel Dewey <subj> CBOT <obj> Work_For	0	en
train-376	/path/to/datasets/conll04/audio/train/train-376.wav:0:109796	6862	109796	<triplet> Anderson <subj> Associated Press. <obj> Work_For	0	en
train-377	/path/to/datasets/conll04/audio/train/train-377.wav:0:149920	9370	149920	<triplet> Angel Pena <subj> Mediterranean Foundation <obj> Work_For	0	en
train-378	/path/to/datasets/conll04/audio/train/train-378.wav:0:122055	7628	122055	<triplet> Al Comproni. <subj> Massachusetts Department of Public Health <obj> Work_For	0	en
train-379	/path/to/datasets/conll04/audio/train/train-379.wav:0:186701	11668	186701	<triplet> Larry Jinks <subj> Knight-Ridder <obj> Work_For <subj> San Jose Mercury News <obj> Work_For <triplet> William A. Ott <subj> Knight-Ridder <obj> Work_For <subj> San Jose Mercury News <obj> Work_For	0	en
train-380	/path/to/datasets/conll04/audio/train/train-380.wav:0:203047	12690	203047	<triplet> Prasong Sunsiri <subj> Thailand <obj> Live_In	0	en
train-381	/path/to/datasets/conll04/audio/train/train-381.wav:0:140261	8766	140261	<triplet> Reith Chuol <subj> Upper Nile region <obj> Live_In	0	en
train-382	/path/to/datasets/conll04/audio/train/train-382.wav:0:171840	10740	171840	<triplet> Kravchuk <subj> Ukraine <obj> Live_In <triplet> Chornovil <subj> Ukraine <obj> Live_In	0	en
train-383	/path/to/datasets/conll04/audio/train/train-383.wav:0:92335	5770	92335	<triplet> Emily Dickinson <subj> Amherst , Mass <obj> Live_In	0	en
train-384	/path/to/datasets/conll04/audio/train/train-384.wav:0:234998	14687	234998	<triplet> Dayton International Airport <subj> Dayton <obj> Located_In <triplet> Dayton <subj> Dayton International Airport <obj> Located_In	0	en
train-385	/path/to/datasets/conll04/audio/train/train-385.wav:0:116483	7280	116483	<triplet> Richard Taylor <subj> Atlanta <obj> Live_In	0	en
train-386	/path/to/datasets/conll04/audio/train/train-386.wav:0:146205	9137	146205	<triplet> Democratic Socialists <subj> America <obj> OrgBased_In	0	en
train-387	/path/to/datasets/conll04/audio/train/train-387.wav:0:115369	7210	115369	<triplet> THE SUNDAY TIMES <subj> London <obj> OrgBased_In	0	en
train-388	/path/to/datasets/conll04/audio/train/train-388.wav:0:304472	19029	304472	<triplet> Jesse Jackson <subj> Greenville , S.C. <obj> Live_In	0	en
train-389	/path/to/datasets/conll04/audio/train/train-389.wav:0:204533	12783	204533	<triplet> GAZETA MERCANTIL <subj> Sao Paulo <obj> OrgBased_In	0	en
train-390	/path/to/datasets/conll04/audio/train/train-390.wav:0:232026	14501	232026	<triplet> Las Vegas <subj> Nev. <obj> Located_In	0	en
train-391	/path/to/datasets/conll04/audio/train/train-391.wav:0:173697	10856	173697	<triplet> Mark David Chapman <subj> John Lennon <obj> Kill	0	en
train-392	/path/to/datasets/conll04/audio/train/train-392.wav:0:205648	12853	205648	<triplet> Umbria <subj> Italy <obj> Located_In <triplet> Lazio <subj> Italy <obj> Located_In <triplet> Campania <subj> Italy <obj> Located_In	0	en
train-393	/path/to/datasets/conll04/audio/train/train-393.wav:0:221252	13828	221252	<triplet> Warner <subj> Ocala <obj> Live_In <subj> Fla. <obj> Live_In <triplet> Ocala <subj> Fla. <obj> Located_In <triplet> U.S. Bankruptcy Court <subj> Jacksonville <obj> Located_In <subj> Fla. <obj> Located_In <triplet> Jacksonville <subj> Fla. <obj> Located_In	0	en
train-394	/path/to/datasets/conll04/audio/train/train-394.wav:0:117598	7349	117598	<triplet> Henry Ford <subj> Dearborn Township , Mich <obj> Live_In	0	en
train-395	/path/to/datasets/conll04/audio/train/train-395.wav:0:239085	14942	239085	<triplet> Don Paramatwinai <subj> Foreign Ministry <obj> Work_For <subj> Southeast Asian Department <obj> Work_For	0	en
train-396	/path/to/datasets/conll04/audio/train/train-396.wav:0:35864	2241	35864	<triplet> ITAR-TASS <subj> Moscow <obj> OrgBased_In	0	en
train-397	/path/to/datasets/conll04/audio/train/train-397.wav:0:196732	12295	196732	<triplet> Brutus <subj> Roman Emperor Julius Caesar <obj> Kill <triplet> Cassius <subj> Roman Emperor Julius Caesar <obj> Kill	0	en
train-398	/path/to/datasets/conll04/audio/train/train-398.wav:0:182614	11413	182614	<triplet> Thomas Wolfe <subj> North Carolina <obj> Live_In	0	en
train-399	/path/to/datasets/conll04/audio/train/train-399.wav:0:416671	26041	416671	<triplet> Dan Rather <subj> CBS <obj> Work_For	0	en
train-400	/path/to/datasets/conll04/audio/train/train-400.wav:0:138775	8673	138775	<triplet> Akagera River <subj> Tanzania <obj> Located_In <subj> Uganda <obj> Located_In	0	en
train-401	/path/to/datasets/conll04/audio/train/train-401.wav:0:34749	2171	34749	<triplet> Camp Butner <subj> N.C. <obj> Located_In	0	en
train-402	/path/to/datasets/conll04/audio/train/train-402.wav:0:119456	7466	119456	<triplet> Daniel Sullivan <subj> Boothbay <obj> Live_In	0	en
train-403	/path/to/datasets/conll04/audio/train/train-403.wav:0:207134	12945	207134	<triplet> Clear Air Force Station <subj> Alaska <obj> Located_In	0	en
train-404	/path/to/datasets/conll04/audio/train/train-404.wav:0:164781	10298	164781	<triplet> Zachary Taylor <subj> Orange County , Virginia <obj> Live_In	0	en
train-405	/path/to/datasets/conll04/audio/train/train-405.wav:0:407383	25461	407383	<triplet> Robert Mugabe <subj> Zimbabwe <obj> Live_In	0	en
train-406	/path/to/datasets/conll04/audio/train/train-406.wav:0:180385	11274	180385	<triplet> Tim Valentine <subj> U.S. <obj> Live_In	0	en
train-407	/path/to/datasets/conll04/audio/train/train-407.wav:0:194502	12156	194502	<triplet> Donald W. Riegle Jr. <subj> Senate Banking Committee <obj> Work_For	0	en
train-408	/path/to/datasets/conll04/audio/train/train-408.wav:0:183357	11459	183357	<triplet> Sirhan <subj> U.S. Sen. Robert Kennedy <obj> Kill	0	en
train-409	/path/to/datasets/conll04/audio/train/train-409.wav:0:216794	13549	216794	<triplet> Ray <subj> King <obj> Kill	0	en
train-410	/path/to/datasets/conll04/audio/train/train-410.wav:0:274008	17125	274008	<triplet> NRC <subj> Rockville <obj> OrgBased_In <subj> Md. <obj> OrgBased_In <triplet> Rockville <subj> Md. <obj> Located_In	0	en
train-411	/path/to/datasets/conll04/audio/train/train-411.wav:0:159951	9996	159951	<triplet> FBI <subj> United States <obj> OrgBased_In	0	en
train-412	/path/to/datasets/conll04/audio/train/train-412.wav:0:226825	14176	226825	<triplet> ITAR-TASS <subj> Moscow <obj> OrgBased_In <subj> Moscow <obj> OrgBased_In	0	en
train-413	/path/to/datasets/conll04/audio/train/train-413.wav:0:78217	4888	78217	<triplet> Ruby <subj> Oswald <obj> Kill	0	en
train-414	/path/to/datasets/conll04/audio/train/train-414.wav:0:131716	8232	131716	<triplet> Earl Long <subj> Louisiana <obj> Live_In	0	en
train-415	/path/to/datasets/conll04/audio/train/train-415.wav:0:105338	6583	105338	<triplet> Edouard Balladur <subj> Paris <obj> Live_In	0	en
train-416	/path/to/datasets/conll04/audio/train/train-416.wav:0:215308	13456	215308	<triplet> Higgins <subj> Danville <obj> Live_In <subj> Louisville. <obj> Live_In	0	en
train-417	/path/to/datasets/conll04/audio/train/train-417.wav:0:190416	11901	190416	<triplet> Suzanne Zachry <subj> Wallowa-Whitman National Forest <obj> Work_For	0	en
train-418	/path/to/datasets/conll04/audio/train/train-418.wav:0:103109	6444	103109	<triplet> Aldrin <subj> Montclair , N.J. <obj> Live_In <triplet> Edwin E. Aldrin Jr <subj> Montclair , N.J. <obj> Live_In	0	en
train-419	/path/to/datasets/conll04/audio/train/train-419.wav:0:136174	8510	136174	<triplet> Bruce Jonasson <subj> Bradley First Air <obj> Work_For	0	en
train-420	/path/to/datasets/conll04/audio/train/train-420.wav:0:158465	9904	158465	<triplet> Cascade Mountains <subj> Oregon <obj> Located_In	0	en
train-421	/path/to/datasets/conll04/audio/train/train-421.wav:0:267320	16707	267320	<triplet> Oswald <subj> Kennedy <obj> Kill	0	en
train-422	/path/to/datasets/conll04/audio/train/train-422.wav:0:180756	11297	180756	<triplet> Reagan <subj> America <obj> Live_In	0	en
train-423	/path/to/datasets/conll04/audio/train/train-423.wav:0:127629	7976	127629	<triplet> Oswald <subj> Kennedy <obj> Kill	0	en
train-424	/path/to/datasets/conll04/audio/train/train-424.wav:0:26947	1684	26947	<triplet> XINHUA <subj> Beijing <obj> OrgBased_In	0	en
train-425	/path/to/datasets/conll04/audio/train/train-425.wav:0:278837	17427	278837	<triplet> John Ray <subj> District of Columbia Council <obj> Work_For	0	en
train-426	/path/to/datasets/conll04/audio/train/train-426.wav:0:127257	7953	127257	<triplet> Gerald R. Ford <subj> Omaha , Neb <obj> Live_In	0	en
train-427	/path/to/datasets/conll04/audio/train/train-427.wav:0:194502	12156	194502	<triplet> Tuvia Tzafir <subj> Israel <obj> Live_In	0	en
train-428	/path/to/datasets/conll04/audio/train/train-428.wav:0:198218	12388	198218	<triplet> Robert Thompson <subj> Eaglebrook <obj> Work_For	0	en
train-429	/path/to/datasets/conll04/audio/train/train-429.wav:0:178899	11181	178899	<triplet> James O. Mason <subj> Department of Health and Human Services <obj> Work_For	0	en
train-430	/path/to/datasets/conll04/audio/train/train-430.wav:0:141747	8859	141747	<triplet> James Garfield <subj> Orange , Ohio <obj> Live_In	0	en
train-431	/path/to/datasets/conll04/audio/train/train-431.wav:0:186701	11668	186701	<triplet> Whitefish <subj> Montana <obj> Located_In	0	en
train-432	/path/to/datasets/conll04/audio/train/train-432.wav:0:26947	1684	26947	<triplet> Mark David Chapman <subj> Lennon <obj> Kill	0	en
train-433	/path/to/datasets/conll04/audio/train/train-433.wav:0:209735	13108	209735	<triplet> David Abernathy <subj> Linden , Ala. <obj> Live_In	0	en
train-434	/path/to/datasets/conll04/audio/train/train-434.wav:0:217165	13572	217165	<triplet> Buddy Roemer <subj> Louisiana <obj> Live_In	0	en
train-435	/path/to/datasets/conll04/audio/train/train-435.wav:0:165152	10322	165152	<triplet> Mountain Empire Unified School District <subj> San Diego <obj> Located_In	0	en
train-436	/path/to/datasets/conll04/audio/train/train-436.wav:0:94192	5887	94192	<triplet> Sirhan B. Sirhan <subj> Kennedy <obj> Kill	0	en
train-437	/path/to/datasets/conll04/audio/train/train-437.wav:0:114997	7187	114997	<triplet> Supreme Council <subj> Ukraine <obj> OrgBased_In	0	en
train-438	/path/to/datasets/conll04/audio/train/train-438.wav:0:101623	6351	101623	<triplet> Deng Nan <subj> China <obj> Live_In	0	en
train-439	/path/to/datasets/conll04/audio/train/train-439.wav:0:269178	16823	269178	<triplet> Mickey Kantor <subj> U.S. <obj> Live_In <triplet> Hosokawa <subj> Japan <obj> Live_In	0	en
train-440	/path/to/datasets/conll04/audio/train/train-440.wav:0:110539	6908	110539	<triplet> Mount Blanc <subj> Alps <obj> Located_In	0	en
train-441	/path/to/datasets/conll04/audio/train/train-441.wav:0:40693	2543	40693	<triplet> Andrews Air Force Base <subj> Md. <obj> Located_In	0	en
train-442	/path/to/datasets/conll04/audio/train/train-442.wav:0:235741	14733	235741	<triplet> Malcolm O 'Neill <subj> Ballistic Missile Development Organization <obj> Work_For <subj> U.S. <obj> Live_In <subj> U.S. <obj> Live_In <triplet> Ballistic Missile Development Organization <subj> U.S. <obj> OrgBased_In <subj> U.S. <obj> OrgBased_In <triplet> Congress <subj> U.S. <obj> OrgBased_In <subj> U.S. <obj> OrgBased_In	0	en
train-443	/path/to/datasets/conll04/audio/train/train-443.wav:0:143976	8998	143976	<triplet> Waste Disposal Co. <subj> Randolph <obj> OrgBased_In <triplet> Debra Bornstein <subj> Waste Disposal Co. <obj> Work_For	0	en
train-444	/path/to/datasets/conll04/audio/train/train-444.wav:0:158094	9880	158094	<triplet> Patrick Strosahl <subj> Vision Seattle <obj> Work_For	0	en
train-445	/path/to/datasets/conll04/audio/train/train-445.wav:0:173697	10856	173697	<triplet> Mark David Chapman <subj> John Lennon <obj> Kill	0	en
train-446	/path/to/datasets/conll04/audio/train/train-446.wav:0:174069	10879	174069	<triplet> James Monroe <subj> Westmoreland County , Va <obj> Live_In	0	en
train-447	/path/to/datasets/conll04/audio/train/train-447.wav:0:84160	5260	84160	<triplet> Sirhan Bishara Sirhan <subj> Kennedy <obj> Kill	0	en
train-448	/path/to/datasets/conll04/audio/train/train-448.wav:0:124657	7791	124657	<triplet> Mark David Chapman <subj> John Lennon <obj> Kill	0	en
train-449	/path/to/datasets/conll04/audio/train/train-449.wav:0:145833	9114	145833	<triplet> Frank Sobrino <subj> Board of Education <obj> Work_For	0	en
train-450	/path/to/datasets/conll04/audio/train/train-450.wav:0:185214	11575	185214	<triplet> Shanghai Opera <subj> Shanghai <obj> OrgBased_In	0	en
train-451	/path/to/datasets/conll04/audio/train/train-451.wav:0:143604	8975	143604	<triplet> Frank B. Colton <subj> Poland <obj> Live_In	0	en
train-452	/path/to/datasets/conll04/audio/train/train-452.wav:0:210478	13154	210478	<triplet> Lee Harvey Oswald <subj> President John F. Kennedy <obj> Kill	0	en
train-453	/path/to/datasets/conll04/audio/train/train-453.wav:0:110911	6931	110911	<triplet> American Enterprise Institute <subj> U.S. <obj> OrgBased_In	0	en
train-454	/path/to/datasets/conll04/audio/train/train-454.wav:0:45522	2845	45522	<triplet> ANNAPOLIS <subj> Md . <obj> Located_In	0	en
train-455	/path/to/datasets/conll04/audio/train/train-455.wav:0:236484	14780	236484	<triplet> Jack Ruby <subj> Lee Harvey Oswald <obj> Kill	0	en
train-456	/path/to/datasets/conll04/audio/train/train-456.wav:0:169239	10577	169239	<triplet> Thomas Woodrow Wilson <subj> Staunton , Va <obj> Live_In	0	en
train-457	/path/to/datasets/conll04/audio/train/train-457.wav:0:163295	10205	163295	<triplet> Cetin <subj> Turkey <obj> Live_In <subj> Balkans <obj> Live_In <triplet> Turkey <subj> Balkans <obj> Located_In	0	en
train-458	/path/to/datasets/conll04/audio/train/train-458.wav:0:331965	20747	331965	<triplet> Jack Ruby <subj> Lee Harvey Oswald <obj> Kill <triplet> Lee Harvey Oswald <subj> President John F. Kennedy <obj> Kill	0	en
train-459	/path/to/datasets/conll04/audio/train/train-459.wav:0:305587	19099	305587	<triplet> Lawrence J. Hagen <subj> USDA <obj> Work_For	0	en
train-460	/path/to/datasets/conll04/audio/train/train-460.wav:0:176298	11018	176298	<triplet> Warner <subj> U.S. <obj> Live_In <subj> Switzerland <obj> Live_In	0	en
train-461	/path/to/datasets/conll04/audio/train/train-461.wav:0:126886	7930	126886	<triplet> Buddy Holly <subj> Lubbock , Texas <obj> Live_In <triplet> Charles Hardin Holley <subj> Lubbock , Texas <obj> Live_In	0	en
train-462	/path/to/datasets/conll04/audio/train/train-462.wav:0:505836	31614	505836	<triplet> Mikhail S. Gorbachev <subj> Soviet <obj> Live_In <subj> Soviet <obj> Live_In	0	en
train-463	/path/to/datasets/conll04/audio/train/train-463.wav:0:143976	8998	143976	<triplet> YONHAP <subj> Seoul <obj> OrgBased_In	0	en
train-464	/path/to/datasets/conll04/audio/train/train-464.wav:0:163666	10229	163666	<triplet> Charles McC. <subj> Congress <obj> Work_For	0	en
train-465	/path/to/datasets/conll04/audio/train/train-465.wav:0:129858	8116	129858	<triplet> Miller <subj> Wilmington <obj> Live_In	0	en
train-466	/path/to/datasets/conll04/audio/train/train-466.wav:0:205277	12829	205277	<triplet> Kafue River <subj> Zambia <obj> Located_In	0	en
train-467	/path/to/datasets/conll04/audio/train/train-467.wav:0:32892	2055	32892	<triplet> EL COMERCIO <subj> Lima <obj> OrgBased_In	0	en
train-468	/path/to/datasets/conll04/audio/train/train-468.wav:0:33263	2078	33263	<triplet> WHITEFISH <subj> Mont. <obj> Located_In	0	en
train-469	/path/to/datasets/conll04/audio/train/train-469.wav:0:139889	8743	139889	<triplet> Peter McWalters <subj> Rochester <obj> Live_In	0	en
train-470	/path/to/datasets/conll04/audio/train/train-470.wav:0:101623	6351	101623	<triplet> Robinson <subj> Greenville <obj> Live_In	0	en
train-471	/path/to/datasets/conll04/audio/train/train-471.wav:0:278466	17404	278466	<triplet> Buenos Aires Province <subj> Argentina <obj> Located_In <triplet> Antonio Cafiero. <subj> Argentina <obj> Live_In <subj> Buenos Aires Province <obj> Live_In	0	en
train-472	/path/to/datasets/conll04/audio/train/train-472.wav:0:222738	13921	222738	<triplet> ITAR-TASS <subj> Moscow <obj> OrgBased_In	0	en
train-473	/path/to/datasets/conll04/audio/train/train-473.wav:0:216422	13526	216422	<triplet> Jesse Jackson <subj> South Carolina <obj> Live_In	0	en
train-474	/path/to/datasets/conll04/audio/train/train-474.wav:0:251345	15709	251345	<triplet> Washington <subj> U.S. <obj> Located_In <subj> U.S. <obj> Located_In	0	en
train-475	/path/to/datasets/conll04/audio/train/train-475.wav:0:139889	8743	139889	<triplet> Cecil Ray. <subj> King County <obj> Live_In	0	en
train-476	/path/to/datasets/conll04/audio/train/train-476.wav:0:57040	3565	57040	<triplet> Fort Hamilton <subj> Brooklyn <obj> Located_In <subj> N.Y. <obj> Located_In <triplet> Brooklyn <subj> N.Y. <obj> Located_In	0	en
train-477	/path/to/datasets/conll04/audio/train/train-477.wav:0:182614	11413	182614	<triplet> Giuseppe Zangara <subj> Chicago Mayor Anton Cermak <obj> Kill	0	en
train-478	/path/to/datasets/conll04/audio/train/train-478.wav:0:227568	14223	227568	<triplet> Marcio Nogueira Barbosa <subj> INPE <obj> Work_For	0	en
train-479	/path/to/datasets/conll04/audio/train/train-479.wav:0:63356	3959	63356	<triplet> HAUPPAUGE <subj> N.Y . <obj> Located_In	0	en
train-480	/path/to/datasets/conll04/audio/train/train-480.wav:0:178156	11134	178156	<triplet> Bob Baker <subj> Prudential-Bache Securities Inc. <obj> Work_For	0	en
train-481	/path/to/datasets/conll04/audio/train/train-481.wav:0:113511	7094	113511	<triplet> Sirhan <subj> Kennedy <obj> Kill	0	en
train-482	/path/to/datasets/conll04/audio/train/train-482.wav:0:138032	8627	138032	<triplet> Saudi Arabia <subj> Gulf <obj> Located_In	0	en
train-483	/path/to/datasets/conll04/audio/train/train-483.wav:0:163666	10229	163666	<triplet> Charles A. Palmer <subj> Texas <obj> Live_In	0	en
train-484	/path/to/datasets/conll04/audio/train/train-484.wav:0:188558	11784	188558	<triplet> Claudio Manoel Constancio <subj> Assipen <obj> Work_For	0	en
train-485	/path/to/datasets/conll04/audio/train/train-485.wav:0:544845	34052	544845	<triplet> Acharya Giriraj Kishore <subj> Vishwa Hindu Parishad <obj> Work_For <subj> VHP <obj> Work_For	0	en
train-486	/path/to/datasets/conll04/audio/train/train-486.wav:0:250602	15662	250602	<triplet> Ze 'ev Eytan <subj> Jaffe Center for Strategic Studies <obj> Work_For	0	en
train-487	/path/to/datasets/conll04/audio/train/train-487.wav:0:298899	18681	298899	<triplet> Oswald <subj> Officer Tippit <obj> Kill	0	en
train-488	/path/to/datasets/conll04/audio/train/train-488.wav:0:206391	12899	206391	<triplet> RNE International <subj> Madrid <obj> OrgBased_In	0	en
train-489	/path/to/datasets/conll04/audio/train/train-489.wav:0:61870	3866	61870	<triplet> Oswald <subj> President Kennedy <obj> Kill	0	en
train-490	/path/to/datasets/conll04/audio/train/train-490.wav:0:184843	11552	184843	<triplet> Francisco Pizarro <subj> Atahualpa <obj> Kill	0	en
train-491	/path/to/datasets/conll04/audio/train/train-491.wav:0:250973	15685	250973	<triplet> XINHUA <subj> Beijing <obj> OrgBased_In <triplet> Qian Qichen <subj> Beijing <obj> Live_In	0	en
train-492	/path/to/datasets/conll04/audio/train/train-492.wav:0:31777	1986	31777	<triplet> Baton Rouge <subj> La. <obj> Located_In	0	en
