id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang
train-16901	/path/to/datasets/re-tacred/audio/train/train-16901.wav:0:188187	11761	188187	<triplet> Ali Larijani <subj> security chief <obj> person title	0	en
train-2607	/path/to/datasets/re-tacred/audio/train/train-2607.wav:0:242800	15175	242800	<triplet> Saint Anselm College <subj> Manchester <obj> organization city of branch	0	en
train-16911	/path/to/datasets/re-tacred/audio/train/train-16911.wav:0:158094	9880	158094	<triplet> FAW <subj> First Automobile Works <obj> organization alternate names	0	en
train-16913	/path/to/datasets/re-tacred/audio/train/train-16913.wav:0:173697	10856	173697	<triplet> Brandon McInerney <subj> 14 <obj> person age <subj> student <obj> person title	0	en
train-16914	/path/to/datasets/re-tacred/audio/train/train-16914.wav:0:268806	16800	268806	<triplet> Ali Akbar Salehi <subj> Vice President <obj> person title	0	en
train-16916	/path/to/datasets/re-tacred/audio/train/train-16916.wav:0:286639	17914	286639	<triplet> Marcel Ospel <subj> UBS <obj> person employee of	0	en
train-16920	/path/to/datasets/re-tacred/audio/train/train-16920.wav:0:43666	2729	43666	<triplet> she <subj> Sergeant <obj> person title	0	en
train-6190	/path/to/datasets/re-tacred/audio/train/train-6190.wav:0:158094	9880	158094	<triplet> Carson <subj> he <obj> person identity <subj> him <obj> person identity <triplet> him <subj> him <obj> person identity	0	en
train-16922	/path/to/datasets/re-tacred/audio/train/train-16922.wav:0:198589	12411	198589	<triplet> OIC <subj> Oracle Incentive Comp <obj> organization alternate names	0	en
train-5578	/path/to/datasets/re-tacred/audio/train/train-5578.wav:0:65957	4122	65957	<triplet> She <subj> she <obj> person identity	0	en
train-16923	/path/to/datasets/re-tacred/audio/train/train-16923.wav:0:245401	15337	245401	<triplet> Awami League <subj> Hasina Wajed <obj> organization top members employees	0	en
train-16927	/path/to/datasets/re-tacred/audio/train/train-16927.wav:0:171468	10716	171468	<triplet> his <subj> his <obj> person identity	0	en
train-1493	/path/to/datasets/re-tacred/audio/train/train-1493.wav:0:280323	17520	280323	<triplet> his <subj> Jim Crow <obj> person identity <subj> he <obj> person identity <subj> Assembly <obj> person employee of <triplet> Hawkins <subj> his <obj> person identity <triplet> he <subj> Hawkins <obj> person identity <subj> his <obj> person identity	0	en
train-16933	/path/to/datasets/re-tacred/audio/train/train-16933.wav:0:156979	9811	156979	<triplet> Crown Prosecution Service <subj> Counter Terrorism Division <obj> organization members	0	en
train-16937	/path/to/datasets/re-tacred/audio/train/train-16937.wav:0:113140	7071	113140	<triplet> his <subj> He <obj> person identity	0	en
train-16939	/path/to/datasets/re-tacred/audio/train/train-16939.wav:0:151405	9462	151405	<triplet> Mainland Affairs Council <subj> Wu <obj> organization top members employees <triplet> MAC <subj> Mainland Affairs Council <obj> organization alternate names	0	en
train-16940	/path/to/datasets/re-tacred/audio/train/train-16940.wav:0:208620	13038	208620	<triplet> ConAgra <subj> Gary Rodkin <obj> organization top members employees	0	en
train-12223	/path/to/datasets/re-tacred/audio/train/train-12223.wav:0:204905	12806	204905	<triplet> Robert McNair <subj> he <obj> person identity <triplet> he <subj> Robert McNair <obj> person identity	0	en
train-3953	/path/to/datasets/re-tacred/audio/train/train-3953.wav:0:311903	19493	311903	<triplet> Bellecourt <subj> negotiator <obj> person title	0	en
train-16953	/path/to/datasets/re-tacred/audio/train/train-16953.wav:0:145462	9091	145462	<triplet> Fred Dewey <subj> director <obj> person title	0	en
train-16965	/path/to/datasets/re-tacred/audio/train/train-16965.wav:0:109796	6862	109796	<triplet> Julian Bond <subj> Chairman <obj> person title	0	en
train-16968	/path/to/datasets/re-tacred/audio/train/train-16968.wav:0:283667	17729	283667	<triplet> Chen <subj> vice president <obj> person title	0	en
train-16971	/path/to/datasets/re-tacred/audio/train/train-16971.wav:0:268435	16777	268435	<triplet> Chunghwa Telecom Workers ' Union <subj> Chuan Ping-tang <obj> organization top members employees	0	en
train-16977	/path/to/datasets/re-tacred/audio/train/train-16977.wav:0:244658	15291	244658	<triplet> Crown Prosecution Service <subj> Ken Macdonald <obj> organization top members employees	0	en
train-16980	/path/to/datasets/re-tacred/audio/train/train-16980.wav:0:247258	15453	247258	<triplet> Carnival <subj> North America <obj> organization country of branch	0	en
train-15721	/path/to/datasets/re-tacred/audio/train/train-15721.wav:0:130973	8185	130973	<triplet> Bill McAllister <subj> spokesman <obj> person title	0	en
train-16986	/path/to/datasets/re-tacred/audio/train/train-16986.wav:0:182985	11436	182985	<triplet> Richard Nolte <subj> geographer <obj> person title	0	en
train-16987	/path/to/datasets/re-tacred/audio/train/train-16987.wav:0:132830	8301	132830	<triplet> Boyle <subj> her <obj> person identity	0	en
train-16990	/path/to/datasets/re-tacred/audio/train/train-16990.wav:0:227196	14199	227196	<triplet> Richard Lindzen <subj> Massachusetts Institute of Technology <obj> person employee of	0	en
train-5288	/path/to/datasets/re-tacred/audio/train/train-5288.wav:0:217908	13619	217908	<triplet> Chen <subj> he <obj> person identity	0	en
train-16994	/path/to/datasets/re-tacred/audio/train/train-16994.wav:0:223481	13967	223481	<triplet> International Crisis Group <subj> Belgium <obj> organization country of branch	0	en
train-16997	/path/to/datasets/re-tacred/audio/train/train-16997.wav:0:140632	8789	140632	<triplet> She <subj> House Armed Services Committee <obj> person employee of	0	en
train-2150	/path/to/datasets/re-tacred/audio/train/train-2150.wav:0:283667	17729	283667	<triplet> Servicemembers Legal Defense Network <subj> Aubrey Sarvis <obj> organization top members employees	0	en
train-16999	/path/to/datasets/re-tacred/audio/train/train-16999.wav:0:333451	20840	333451	<triplet> Cathleen P Black <subj> IBM <obj> person employee of	0	en
train-17000	/path/to/datasets/re-tacred/audio/train/train-17000.wav:0:149549	9346	149549	<triplet> George Boyd <subj> his <obj> person identity <triplet> his <subj> George Boyd <obj> person identity	0	en
train-1804	/path/to/datasets/re-tacred/audio/train/train-1804.wav:0:347940	21746	347940	<triplet> Mark Buse <subj> Senate <obj> person employee of	0	en
train-17004	/path/to/datasets/re-tacred/audio/train/train-17004.wav:0:151035	9439	151035	<triplet> his <subj> Morgenthau <obj> person identity	0	en
train-17005	/path/to/datasets/re-tacred/audio/train/train-17005.wav:0:196732	12295	196732	<triplet> NFC South <subj> Bucs <obj> organization members	0	en
train-17007	/path/to/datasets/re-tacred/audio/train/train-17007.wav:0:224224	14014	224224	<triplet> International Crisis Group <subj> Jakarta <obj> organization city of branch	0	en
train-17008	/path/to/datasets/re-tacred/audio/train/train-17008.wav:0:82304	5144	82304	<triplet> his <subj> him <obj> person identity	0	en
train-17010	/path/to/datasets/re-tacred/audio/train/train-17010.wav:0:73387	4586	73387	<triplet> Sadia <subj> Adriano Ferreira <obj> organization top members employees	0	en
train-17016	/path/to/datasets/re-tacred/audio/train/train-17016.wav:0:208620	13038	208620	<triplet> his <subj> Mahdi <obj> person identity	0	en
train-17018	/path/to/datasets/re-tacred/audio/train/train-17018.wav:0:169239	10577	169239	<triplet> Huber <subj> 57 <obj> person age	0	en
train-17022	/path/to/datasets/re-tacred/audio/train/train-17022.wav:0:132830	8301	132830	<triplet> he <subj> John Dewey <obj> person identity	0	en
train-12751	/path/to/datasets/re-tacred/audio/train/train-12751.wav:0:379519	23719	379519	<triplet> ABC <subj> All Basotho Convention <obj> organization alternate names	0	en
train-12499	/path/to/datasets/re-tacred/audio/train/train-12499.wav:0:166639	10414	166639	<triplet> National Action Network <subj> Al Sharpton <obj> organization top members employees	0	en
train-17025	/path/to/datasets/re-tacred/audio/train/train-17025.wav:0:89362	5585	89362	<triplet> his <subj> him <obj> person identity <triplet> him <subj> his <obj> person identity	0	en
train-17026	/path/to/datasets/re-tacred/audio/train/train-17026.wav:0:106081	6630	106081	<triplet> Berthold Huber <subj> deputy <obj> person title	0	en
train-10677	/path/to/datasets/re-tacred/audio/train/train-10677.wav:0:162923	10182	162923	<triplet> Chris Bentley <subj> spokesman <obj> person title	0	en
train-17028	/path/to/datasets/re-tacred/audio/train/train-17028.wav:0:212707	13294	212707	<triplet> Li Jie <subj> student <obj> person title <triplet> she <subj> 21-year-old <obj> person age	0	en
train-17038	/path/to/datasets/re-tacred/audio/train/train-17038.wav:0:322305	20144	322305	<triplet> Federal Executive Council <subj> FEC <obj> organization alternate names <subj> FEC <obj> organization alternate names <triplet> FEC <subj> FEC <obj> organization alternate names	0	en
train-17039	/path/to/datasets/re-tacred/audio/train/train-17039.wav:0:282924	17682	282924	<triplet> Waldheim <subj> president <obj> person title	0	en
train-2636	/path/to/datasets/re-tacred/audio/train/train-2636.wav:0:303358	18959	303358	<triplet> her <subj> she <obj> person identity	0	en
train-13896	/path/to/datasets/re-tacred/audio/train/train-13896.wav:0:195617	12226	195617	<triplet> Old Lane Partners <subj> Pandit <obj> organization top members employees	0	en
train-17046	/path/to/datasets/re-tacred/audio/train/train-17046.wav:0:222366	13897	222366	<triplet> Crown Prosecution Service <subj> CPS <obj> organization alternate names	0	en
train-17049	/path/to/datasets/re-tacred/audio/train/train-17049.wav:0:85647	5352	85647	<triplet> she <subj> she <obj> person identity	0	en
train-7467	/path/to/datasets/re-tacred/audio/train/train-7467.wav:0:203419	12713	203419	<triplet> George Young <subj> MP <obj> person title	0	en
train-17057	/path/to/datasets/re-tacred/audio/train/train-17057.wav:0:124657	7791	124657	<triplet> Gunnar Forsberg <subj> Swedish <obj> person origin <subj> student <obj> person title	0	en
train-17061	/path/to/datasets/re-tacred/audio/train/train-17061.wav:0:297042	18565	297042	<triplet> Red Sox <subj> Theo Epstein <obj> organization top members employees	0	en
train-6782	/path/to/datasets/re-tacred/audio/train/train-6782.wav:0:220509	13781	220509	<triplet> ABA <subj> ABA <obj> organization alternate names	0	en
train-17068	/path/to/datasets/re-tacred/audio/train/train-17068.wav:0:236856	14803	236856	<triplet> Covidien <subj> US <obj> organization country of branch <subj> Eric Kraus <obj> organization top members employees	0	en
train-8394	/path/to/datasets/re-tacred/audio/train/train-8394.wav:0:283296	17706	283296	<triplet> her <subj> her <obj> person identity	0	en
train-17069	/path/to/datasets/re-tacred/audio/train/train-17069.wav:0:211964	13247	211964	<triplet> Bernama <subj> Radio24 <obj> organization members	0	en
train-17070	/path/to/datasets/re-tacred/audio/train/train-17070.wav:0:237227	14826	237227	<triplet> United National Congress <subj> UNC Alliance <obj> organization alternate names	0	en
train-17075	/path/to/datasets/re-tacred/audio/train/train-17075.wav:0:291840	18240	291840	<triplet> Barbara Boxer <subj> Senate Environment and Public Works <obj> person employee of	0	en
train-1952	/path/to/datasets/re-tacred/audio/train/train-1952.wav:0:79331	4958	79331	<triplet> Defensor Sporting <subj> Uruguay <obj> organization country of branch	0	en
train-17081	/path/to/datasets/re-tacred/audio/train/train-17081.wav:0:101623	6351	101623	<triplet> Scorpions <subj> Leonard McCarthy <obj> organization top members employees	0	en
train-17082	/path/to/datasets/re-tacred/audio/train/train-17082.wav:0:140261	8766	140261	<triplet> Tyco Healthcare <subj> Mansfield <obj> organization city of branch	0	en
train-4958	/path/to/datasets/re-tacred/audio/train/train-4958.wav:0:379519	23719	379519	<triplet> Carolyn Maloney <subj> House of Representatives <obj> person employee of	0	en
train-17083	/path/to/datasets/re-tacred/audio/train/train-17083.wav:0:181128	11320	181128	<triplet> him <subj> his <obj> person identity	0	en
train-17087	/path/to/datasets/re-tacred/audio/train/train-17087.wav:0:165152	10322	165152	<triplet> Alberto Gonzales <subj> U.S. <obj> person employee of	0	en
train-17090	/path/to/datasets/re-tacred/audio/train/train-17090.wav:0:130230	8139	130230	<triplet> She <subj> she <obj> person identity <triplet> she <subj> She <obj> person identity	0	en
train-17092	/path/to/datasets/re-tacred/audio/train/train-17092.wav:0:134688	8418	134688	<triplet> Bryan Fuller <subj> creator <obj> person title	0	en
train-17101	/path/to/datasets/re-tacred/audio/train/train-17101.wav:0:208620	13038	208620	<triplet> MNLF <subj> Habier Malik <obj> organization top members employees	0	en
train-17102	/path/to/datasets/re-tacred/audio/train/train-17102.wav:0:106081	6630	106081	<triplet> his <subj> he <obj> person identity <triplet> he <subj> his <obj> person identity	0	en
train-11536	/path/to/datasets/re-tacred/audio/train/train-11536.wav:0:256546	16034	256546	<triplet> Golden Baseball League <subj> Calgary Vipers <obj> organization members	0	en
train-17107	/path/to/datasets/re-tacred/audio/train/train-17107.wav:0:188187	11761	188187	<triplet> Ali Akbar Salehi <subj> Iranian <obj> person origin	0	en
train-17111	/path/to/datasets/re-tacred/audio/train/train-17111.wav:0:264348	16521	264348	<triplet> Khamenei <subj> he <obj> person identity	0	en
train-17113	/path/to/datasets/re-tacred/audio/train/train-17113.wav:0:167010	10438	167010	<triplet> Sills <subj> her <obj> person identity <triplet> her <subj> her <obj> person identity <subj> her <obj> person identity <subj> Sills <obj> person identity	0	en
train-17120	/path/to/datasets/re-tacred/audio/train/train-17120.wav:0:138775	8673	138775	<triplet> Beyonce <subj> R&B artist <obj> person title	0	en
train-17129	/path/to/datasets/re-tacred/audio/train/train-17129.wav:0:197846	12365	197846	<triplet> Spelman College <subj> Atlanta <obj> organization city of branch	0	en
train-17135	/path/to/datasets/re-tacred/audio/train/train-17135.wav:0:177041	11065	177041	<triplet> MAC <subj> Chao Chien-min <obj> organization top members employees	0	en
train-17136	/path/to/datasets/re-tacred/audio/train/train-17136.wav:0:100508	6281	100508	<triplet> her <subj> Alice <obj> person identity	0	en
train-17141	/path/to/datasets/re-tacred/audio/train/train-17141.wav:0:143604	8975	143604	<triplet> him <subj> activist <obj> person title	0	en
train-17145	/path/to/datasets/re-tacred/audio/train/train-17145.wav:0:143976	8998	143976	<triplet> Carnival <subj> Cunard <obj> organization members <triplet> Carnival Corporation <subj> Carnival <obj> organization alternate names	0	en
train-6600	/path/to/datasets/re-tacred/audio/train/train-6600.wav:0:149177	9323	149177	<triplet> EnergySolutions <subj> Envirocare <obj> organization alternate names <subj> Envirocare of Utah <obj> organization alternate names	0	en
train-17154	/path/to/datasets/re-tacred/audio/train/train-17154.wav:0:206391	12899	206391	<triplet> Fidelity <subj> Ellyn A. McColgan <obj> organization top members employees	0	en
train-17156	/path/to/datasets/re-tacred/audio/train/train-17156.wav:0:262119	16382	262119	<triplet> China National Aviation Corporation <subj> CNAC <obj> organization alternate names	0	en
train-17157	/path/to/datasets/re-tacred/audio/train/train-17157.wav:0:265834	16614	265834	<triplet> him <subj> TLC <obj> person employee of <subj> his <obj> person identity	0	en
train-17161	/path/to/datasets/re-tacred/audio/train/train-17161.wav:0:143604	8975	143604	<triplet> M. Enkhbold <subj> chairman <obj> person title <subj> MPRP <obj> person employee of <subj> prime minister <obj> person title <subj> his <obj> person identity <subj> Mongolia <obj> person employee of	0	en
train-17163	/path/to/datasets/re-tacred/audio/train/train-17163.wav:0:246144	15384	246144	<triplet> ADB <subj> China <obj> organization country of branch	0	en
train-17165	/path/to/datasets/re-tacred/audio/train/train-17165.wav:0:139518	8719	139518	<triplet> William Burns <subj> U.S. <obj> person employee of	0	en
train-17172	/path/to/datasets/re-tacred/audio/train/train-17172.wav:0:247630	15476	247630	<triplet> Abu Zubaydah <subj> Palestinian <obj> person origin	0	en
train-17178	/path/to/datasets/re-tacred/audio/train/train-17178.wav:0:126886	7930	126886	<triplet> him <subj> he <obj> person identity	0	en
train-15861	/path/to/datasets/re-tacred/audio/train/train-15861.wav:0:214193	13387	214193	<triplet> Pentax Corp. <subj> Pentax <obj> organization alternate names <triplet> Pentax <subj> Pentax Corp. <obj> organization alternate names	0	en
train-17183	/path/to/datasets/re-tacred/audio/train/train-17183.wav:0:229425	14339	229425	<triplet> Iranian Revolutionary Guard-Quds Force <subj> Iran <obj> organization country of branch	0	en
train-17184	/path/to/datasets/re-tacred/audio/train/train-17184.wav:0:160693	10043	160693	<triplet> She <subj> her <obj> person identity <triplet> her <subj> she <obj> person identity <triplet> she <subj> She <obj> person identity	0	en
train-17190	/path/to/datasets/re-tacred/audio/train/train-17190.wav:0:148434	9277	148434	<triplet> he <subj> Johns <obj> person identity <subj> Johns <obj> person identity	0	en
train-17197	/path/to/datasets/re-tacred/audio/train/train-17197.wav:0:117226	7326	117226	<triplet> Alberto Gonzales <subj> lawyer <obj> person title	0	en
train-17198	/path/to/datasets/re-tacred/audio/train/train-17198.wav:0:246887	15430	246887	<triplet> his <subj> he <obj> person identity <triplet> he <subj> he <obj> person identity <subj> his <obj> person identity	0	en
train-17200	/path/to/datasets/re-tacred/audio/train/train-17200.wav:0:185586	11599	185586	<triplet> minister <subj> Revolutionary Armed Forces <obj> person employee of	0	en
train-17206	/path/to/datasets/re-tacred/audio/train/train-17206.wav:0:164409	10275	164409	<triplet> Don Wildmon <subj> chairman <obj> person title	0	en
train-17207	/path/to/datasets/re-tacred/audio/train/train-17207.wav:0:222366	13897	222366	<triplet> he <subj> 68-year-old <obj> person age	0	en
train-17214	/path/to/datasets/re-tacred/audio/train/train-17214.wav:0:206763	12922	206763	<triplet> Ali Akbar Salehi <subj> Iran <obj> person employee of	0	en
train-17217	/path/to/datasets/re-tacred/audio/train/train-17217.wav:0:180756	11297	180756	<triplet> Sills <subj> her <obj> person identity <triplet> her <subj> Sills <obj> person identity	0	en
train-17224	/path/to/datasets/re-tacred/audio/train/train-17224.wav:0:167010	10438	167010	<triplet> Robbins <subj> he <obj> person identity	0	en
train-17225	/path/to/datasets/re-tacred/audio/train/train-17225.wav:0:153635	9602	153635	<triplet> his <subj> Philip John Clapp <obj> person identity	0	en
train-17227	/path/to/datasets/re-tacred/audio/train/train-17227.wav:0:89734	5608	89734	<triplet> his <subj> Herrera <obj> person identity <triplet> Herrera <subj> his <obj> person identity	0	en
train-17230	/path/to/datasets/re-tacred/audio/train/train-17230.wav:0:93448	5840	93448	<triplet> Don Wildmon <subj> AFA <obj> person employee of <subj> he <obj> person identity <triplet> he <subj> Don Wildmon <obj> person identity	0	en
train-17232	/path/to/datasets/re-tacred/audio/train/train-17232.wav:0:172954	10809	172954	<triplet> Philip Chen <subj> Executive <obj> person title <subj> Cathay Pacific <obj> person employee of <subj> Cathay Pacific <obj> person employee of	0	en
train-17233	/path/to/datasets/re-tacred/audio/train/train-17233.wav:0:194502	12156	194502	<triplet> his <subj> his <obj> person identity	0	en
train-13826	/path/to/datasets/re-tacred/audio/train/train-13826.wav:0:178156	11134	178156	<triplet> Hindalco <subj> India <obj> organization country of branch	0	en
train-17244	/path/to/datasets/re-tacred/audio/train/train-17244.wav:0:126514	7907	126514	<triplet> MF Global <subj> New York <obj> organization city of branch	0	en
train-17246	/path/to/datasets/re-tacred/audio/train/train-17246.wav:0:340510	21281	340510	<triplet> Pentax <subj> Japan <obj> organization country of branch	0	en
train-10046	/path/to/datasets/re-tacred/audio/train/train-10046.wav:0:275865	17241	275865	<triplet> Taiwan Research Institute <subj> Taiwan <obj> organization country of branch	0	en
train-17258	/path/to/datasets/re-tacred/audio/train/train-17258.wav:0:71530	4470	71530	<triplet> He <subj> Soltam <obj> person employee of	0	en
train-17265	/path/to/datasets/re-tacred/audio/train/train-17265.wav:0:237599	14849	237599	<triplet> Medina Hospital <subj> Mogadishu <obj> organization city of branch	0	en
train-17267	/path/to/datasets/re-tacred/audio/train/train-17267.wav:0:158837	9927	158837	<triplet> Mia Farrow <subj> actress <obj> person title	0	en
train-5597	/path/to/datasets/re-tacred/audio/train/train-5597.wav:0:206763	12922	206763	<triplet> Organization of the Islamic Conference <subj> Abdullah <obj> organization top members employees	0	en
train-3568	/path/to/datasets/re-tacred/audio/train/train-3568.wav:0:301872	18867	301872	<triplet> Free Market Foundation <subj> FMF <obj> organization alternate names <triplet> FMF <subj> Free Market Foundation <obj> organization alternate names	0	en
train-10066	/path/to/datasets/re-tacred/audio/train/train-10066.wav:0:248744	15546	248744	<triplet> Marcel Ospel <subj> Chairman <obj> person title <subj> UBS <obj> person employee of	0	en
train-17278	/path/to/datasets/re-tacred/audio/train/train-17278.wav:0:203790	12736	203790	<triplet> MF Global <subj> Richard Feltes <obj> organization top members employees	0	en
train-17279	/path/to/datasets/re-tacred/audio/train/train-17279.wav:0:177784	11111	177784	<triplet> she <subj> she <obj> person identity <subj> she <obj> person identity	0	en
train-17282	/path/to/datasets/re-tacred/audio/train/train-17282.wav:0:270664	16916	270664	<triplet> Danny Glover <subj> actor <obj> person title	0	en
train-6367	/path/to/datasets/re-tacred/audio/train/train-6367.wav:0:169611	10600	169611	<triplet> ConAgra Foods Inc. <subj> Hebrew National <obj> organization members	0	en
train-17285	/path/to/datasets/re-tacred/audio/train/train-17285.wav:0:224967	14060	224967	<triplet> ADB <subj> Japan <obj> organization country of branch	0	en
train-8464	/path/to/datasets/re-tacred/audio/train/train-8464.wav:0:188558	11784	188558	<triplet> she <subj> actress <obj> person title	0	en
train-940	/path/to/datasets/re-tacred/audio/train/train-940.wav:0:182614	11413	182614	<triplet> Ipsco <subj> Regina <obj> organization city of branch	0	en
train-17297	/path/to/datasets/re-tacred/audio/train/train-17297.wav:0:205277	12829	205277	<triplet> Madina Hospital <subj> Dahir Mohamoud Mohammed <obj> organization top members employees	0	en
train-9967	/path/to/datasets/re-tacred/audio/train/train-9967.wav:0:175926	10995	175926	<triplet> Robert M. Morgenthau <subj> district attorney <obj> person title	0	en
train-17300	/path/to/datasets/re-tacred/audio/train/train-17300.wav:0:379519	23719	379519	<triplet> Boxer <subj> SHE <obj> person identity	0	en
train-17301	/path/to/datasets/re-tacred/audio/train/train-17301.wav:0:330850	20678	330850	<triplet> Kurnaz <subj> Turk <obj> person origin	0	en
train-17306	/path/to/datasets/re-tacred/audio/train/train-17306.wav:0:193759	12109	193759	<triplet> Ellen DeGeneres <subj> her <obj> person identity	0	en
train-10002	/path/to/datasets/re-tacred/audio/train/train-10002.wav:0:119456	7466	119456	<triplet> Covidien PLC <subj> Mansfield <obj> organization city of branch <subj> Mallinockrodt Inc. <obj> organization members <subj> US <obj> organization country of branch	0	en
train-13554	/path/to/datasets/re-tacred/audio/train/train-13554.wav:0:169239	10577	169239	<triplet> AMA <subj> AMA <obj> organization alternate names	0	en
train-17321	/path/to/datasets/re-tacred/audio/train/train-17321.wav:0:172211	10763	172211	<triplet> his <subj> MSNBC <obj> person employee of	0	en
train-17330	/path/to/datasets/re-tacred/audio/train/train-17330.wav:0:318590	19911	318590	<triplet> ADB <subj> Regional and Sustainable Development Department <obj> organization members	0	en
train-14869	/path/to/datasets/re-tacred/audio/train/train-14869.wav:0:121685	7605	121685	<triplet> ADB <subj> Philippines-based <obj> organization country of branch	0	en
train-7867	/path/to/datasets/re-tacred/audio/train/train-7867.wav:0:118713	7419	118713	<triplet> she <subj> her <obj> person identity <triplet> her <subj> she <obj> person identity <subj> her <obj> person identity <triplet> she <subj> Young <obj> person identity <triplet> her <subj> Young <obj> person identity <subj> her <obj> person identity <subj> she <obj> person identity	0	en
train-17333	/path/to/datasets/re-tacred/audio/train/train-17333.wav:0:258775	16173	258775	<triplet> Buchwald <subj> Buchwald <obj> person identity	0	en
train-8474	/path/to/datasets/re-tacred/audio/train/train-8474.wav:0:30662	1916	30662	<triplet> his <subj> Meskill <obj> person identity	0	en
train-17334	/path/to/datasets/re-tacred/audio/train/train-17334.wav:0:60384	3774	60384	<triplet> His <subj> star <obj> person title <triplet> him <subj> actor <obj> person title	0	en
train-17335	/path/to/datasets/re-tacred/audio/train/train-17335.wav:0:249116	15569	249116	<triplet> Gonzales <subj> Justice Department <obj> person employee of	0	en
train-17338	/path/to/datasets/re-tacred/audio/train/train-17338.wav:0:260633	16289	260633	<triplet> Forsberg <subj> her <obj> person identity	0	en
train-17342	/path/to/datasets/re-tacred/audio/train/train-17342.wav:0:190416	11901	190416	<triplet> Steve McPherson <subj> president <obj> person title <subj> ABC <obj> person employee of	0	en
train-16733	/path/to/datasets/re-tacred/audio/train/train-16733.wav:0:178156	11134	178156	<triplet> Spelman <subj> Spelman <obj> organization alternate names <subj> Spelman <obj> organization alternate names	0	en
train-15237	/path/to/datasets/re-tacred/audio/train/train-15237.wav:0:204533	12783	204533	<triplet> Manuel Barcena <subj> Superintendent <obj> person title	0	en
train-17348	/path/to/datasets/re-tacred/audio/train/train-17348.wav:0:171468	10716	171468	<triplet> Dodd <subj> Banking , Housing and Urban Affairs Committee <obj> person employee of	0	en
train-17354	/path/to/datasets/re-tacred/audio/train/train-17354.wav:0:184100	11506	184100	<triplet> FAA <subj> FAA <obj> organization alternate names	0	en
train-17360	/path/to/datasets/re-tacred/audio/train/train-17360.wav:0:133573	8348	133573	<triplet> Cathleen P. Black <subj> president <obj> person title	0	en
train-17366	/path/to/datasets/re-tacred/audio/train/train-17366.wav:0:261747	16359	261747	<triplet> Ayatollah Ali Khamenei <subj> leader <obj> person title	0	en
train-17371	/path/to/datasets/re-tacred/audio/train/train-17371.wav:0:267692	16730	267692	<triplet> ANP <subj> Awami National Party <obj> organization alternate names	0	en
train-17377	/path/to/datasets/re-tacred/audio/train/train-17377.wav:0:78588	4911	78588	<triplet> his <subj> Binoche <obj> person identity	0	en
train-17383	/path/to/datasets/re-tacred/audio/train/train-17383.wav:0:62242	3890	62242	<triplet> Crown Prosecution Service <subj> Ken <obj> organization top members employees	0	en
train-17384	/path/to/datasets/re-tacred/audio/train/train-17384.wav:0:314132	19633	314132	<triplet> Roy Scheider <subj> Julius Hoffman <obj> person identity	0	en
train-17385	/path/to/datasets/re-tacred/audio/train/train-17385.wav:0:255432	15964	255432	<triplet> NEC <subj> Im Suosdey <obj> organization top members employees	0	en
train-17387	/path/to/datasets/re-tacred/audio/train/train-17387.wav:0:252459	15778	252459	<triplet> Royal Caribbean <subj> Tampa <obj> organization city of branch	0	en
train-17394	/path/to/datasets/re-tacred/audio/train/train-17394.wav:0:173697	10856	173697	<triplet> US National Security Council <subj> United States <obj> organization country of branch	0	en
train-7371	/path/to/datasets/re-tacred/audio/train/train-7371.wav:0:242800	15175	242800	<triplet> Detroit Medical Center <subj> Khan <obj> organization top members employees	0	en
train-15905	/path/to/datasets/re-tacred/audio/train/train-15905.wav:0:192273	12017	192273	<triplet> National Center for Disaster Preparedness <subj> Irwin Redlener <obj> organization top members employees	0	en
train-17401	/path/to/datasets/re-tacred/audio/train/train-17401.wav:0:210849	13178	210849	<triplet> Ayatollah Ali Khamenei <subj> his <obj> person identity	0	en
train-17407	/path/to/datasets/re-tacred/audio/train/train-17407.wav:0:88991	5561	88991	<triplet> Pamela Ahearn <subj> 52 <obj> person age <subj> U.S. <obj> person employee of	0	en
train-4529	/path/to/datasets/re-tacred/audio/train/train-4529.wav:0:145462	9091	145462	<triplet> Peterson <subj> his <obj> person identity <triplet> his <subj> Peterson <obj> person identity	0	en
train-17420	/path/to/datasets/re-tacred/audio/train/train-17420.wav:0:227196	14199	227196	<triplet> EnergySolutions <subj> he <obj> organization top members employees <subj> Steve Creamer <obj> organization top members employees	0	en
train-2619	/path/to/datasets/re-tacred/audio/train/train-2619.wav:0:176670	11041	176670	<triplet> Steve McPherson <subj> president <obj> person title <subj> ABC <obj> person employee of	0	en
train-17423	/path/to/datasets/re-tacred/audio/train/train-17423.wav:0:269921	16870	269921	<triplet> Danny Glover <subj> actor <obj> person title	0	en
train-17426	/path/to/datasets/re-tacred/audio/train/train-17426.wav:0:158837	9927	158837	<triplet> International Monetary Fund <subj> Simon Johnson <obj> organization top members employees	0	en
train-17430	/path/to/datasets/re-tacred/audio/train/train-17430.wav:0:31405	1962	31405	<triplet> She <subj> her <obj> person identity	0	en
train-17436	/path/to/datasets/re-tacred/audio/train/train-17436.wav:0:167010	10438	167010	<triplet> he <subj> Lakia <obj> person identity	0	en
train-17445	/path/to/datasets/re-tacred/audio/train/train-17445.wav:0:302986	18936	302986	<triplet> Dodd <subj> committee <obj> person employee of	0	en
train-17446	/path/to/datasets/re-tacred/audio/train/train-17446.wav:0:165895	10368	165895	<triplet> International Monetary Fund <subj> Bio-Tchane <obj> organization top members employees	0	en
